"ID","Text","Author"
"8384","stevens visiems įpils brangus scotch žinodamas butelys neištuštės","Škėma"
"8385","sugiedosime giesmė","Škėma"
"8386","vaikystė gyvenimas mirtis","Škėma"
"8387","kristas iššaukti konkurentas buddhą","Škėma"
"8388","labas geras prašneks buddha","Škėma"
"8389","būti laisvas išmokslinta dvasus","Škėma"
"8390","būti dievas sūnus","Škėma"
"8391","išgerti kankinti košmaras nirvanoje","Škėma"
"8392","kristas palieti delnas buddhos kaktas tarti","Škėma"
"8393","nekankins","Škėma"
"8394","ilsėsies ramybė buddha","Škėma"
"8395","kristas tarnauti buddhai anksti prašnekusiam","Škėma"
"8396","tvarkoj","Škėma"
"8397","sutalpinu visatą","Škėma"
"8398","praeitis dabartis ateitis","Škėma"
"8399","nebūti antžmogis","Škėma"
"8400","žmogėnukas suvystytas kartūninį purvinas žiurstą","Škėma"
"8401","norėti pašvęstas išsisakymui","Škėma"
"8402","nepaisysiu užpatentuotos realybė","Škėma"
"8403","nebijosiu autas da fé","Škėma"
"8404","vesti basą apvilktą geltonas mantela įstrižu kryžius užkabinti kaklas ilgęs škaplierius ranka įspraudžia geltonas žvakė","Škėma"
"8405","tikėti pasigailėti amžinybė inkvizicija sprendimas būti tolygus giordano bruno išrašytajam","Škėma"
"8406","nužudyti gailestingiausiai","Škėma"
"8407","kraujas praliejimas","Škėma"
"8408","sudeginti gyvas","Škėma"
"8409","tvarkoj","Škėma"
"8410","15 pelkėti būti gražus","Škėma"
"8411","rytas saulė suptis eglynas ketera","Škėma"
"8412","balas atošvaistinės strėlė skristi gilus dangus strėlė svaidyti besilinksminančios pelkė veltis","Škėma"
"8413","pakraštinių kupstas linguoti asteniškos ramunė sergąsis mergaitė sveikti pavasaris","Škėma"
"8414","pempė sparnas mirgėjimas priverti užšoktas palangė tabaluoti koja švilpauti","Škėma"
"8415","manevrinis garvežys ūkauja vaikas žaidžiąs slapukais bažnyčia varpyti kyboti čia telegrafas stulpų skambėti nematomas","Škėma"
"8416","dūžis kristi žaliuojančią žemė žemė garuoti","Škėma"
"8417","garšva prisimisti džiaugsmas naktinis tėvas staliukas paverti altorius","Škėma"
"8418","pristūmė staliukas langas uždengti švarus staltiesė mirguliavo lelija tulpė motina išsiuvinėtos","Škėma"
"8419","susirasti baltas žvakė molinėj žvakidėj","Škėma"
"8420","apsisiautė vasariniu tėvas apsiaustas kaklas pakabinti rankšluostis galas linguoti raudonis kutas","Škėma"
"8421","garšvukas įžiebti žvakė","Škėma"
"8422","blyškus ugnelė virpėjo saulė šviesa","Škėma"
"8423","išskėtė ranka tikra kunigas tikras altorius iškelti galva","Škėma"
"8424","kristas būti čia nematomas bažnyčia varpyti","Škėma"
"8425","kristūs būti čia","Škėma"
"8426","pempė sparnas varpas dūžis garvežys švilpukas kupstas ramunė blyškus ugnelė","Škėma"
"8427","domino vobiscum ištarti garšvukas","Škėma"
"8428","cum spiritas atsakyti","Škėma"
"8429","gloria gloria","Škėma"
"8430","deo gratias","Škėma"
"8431","sūnus pasaulis atpirkėjau asperges me gloria confiteor","Škėma"
"8432","mišiolas būti storas knyga patarimas virėjai","Škėma"
"8433","atmintinai kartoti lotyniškus žodis būti svetimas todėl paslaptingas gražus","Škėma"
"8434","credo gloria asperges gloria dievas","Škėma"
"8435","confiteor gloria cum spiritas","Škėma"
"8436","domino vobiscum","Škėma"
"8437","kyrie eleison","Škėma"
"8438","christe eleison","Škėma"
"8439","garšvukas nebeatsiminė lotyniškas žodis įjungti malda","Škėma"
"8440","kristau išgirsk","Škėma"
"8441","kristau","Škėma"
"8442","išklausyti","Škėma"
"8443","tėvas dangus dievas šventas dvasus dievas","Škėma"
"8444","credo gloria confiteor gloria","Škėma"
"8445","cum spiritas tuoooo pragysti","Škėma"
"8446","garšvukui nebeužteko malda","Škėma"
"8447","nusimesti tėvas apsiaustas užpūtė žvakė kaklas apvynioti rankšluostis iškelti galva uždainuoti pilnas balsus","Škėma"
"8448","atskrend sakalėeėlis žalia gireeee palanga","Škėma"
"8449","ramus vasarvietė","Škėma"
"8450","platus lygus geltonas smėlis atkrantė tebevaikščiojo poetas maironis","Škėma"
"8451","kreivoti pušaitės tolimas giminaitės varvėti geltonis sakyti sustingdavo amžius įklimpę vabzdys","Škėma"
"8452","nejudanti upė rąžė","Škėma"
"8453","medinis vilos namelis pasivadinę vilomis","Škėma"
"8454","žvyras išbertas takas","Škėma"
"8455","dirbtinis uolus liurdas įamžinančiais fotografas","Škėma"
"8456","caras laikas likęs kurhauzas","Škėma"
"8457","vakarė šokti rinkti sezonas karalius dažnas aktorė šokus mokytojas imtynininkas","Škėma"
"8458","pajūris restoranas laiptelis laižyti bangas putoti staliukas rymojo rašytojas dailininkas porelė antra vienišasis","Škėma"
"8459","apšiurę grafa tiškevičių rūmas išdidus senatvė raudonas rožė rožė laiminančia kristaus statula","Škėma"
"8460","medinis estrada pušynas kariškas dūda orkestras groti pot pourri traviatos persas mugė nepaprastas karingus maršas komponavo raudonskruostis apskritapilvis dirigentas mėgstąs juokas moteris degtinis","Škėma"
"8461","koplytėlė birutės kalva pušis švedas kalnelis","Škėma"
"8462","pažįstamas smulkmena įžymiosios vietos vasara vasara vasarotojas pasiilgimu atrandamos","Škėma"
"8463","saulė ramus vakarė prapiaunanti akiratis juostas nudažanti kraujas dėrti ramus saulėleidžiui","Škėma"
"8464","mėnulis takas naktis šalis kadaise gyventi geltonplaukiai barzdotas vikingai","Škėma"
"8465","tylus jūra dejavimas niršulingas jūra ošimas","Škėma"
"8466","žvaižgdės savaimė suprantamas stebėti apsikabinusieji","Škėma"
"8467","smėlys","Škėma"
"8468","pakrantė kopa takas","Škėma"
"8469","iškratomas apavas nupurtomas kūnas sausas drėgnas geltonas rudas palangos smėlys","Škėma"
"8470","milijardas grūdelis norėtis nusivežtas miestas","Škėma"
"8471","neužmirštum ramiausios vasarvietės šiaurė europoje","Škėma"
"8472","palangos","Škėma"
"8473","tiltas","Škėma"
"8474","vasara garšva sakyti prakalbą dainuoti šokti stebėti medis plaukyti aplinkui tiltas iškyšulį","Škėma"
"8475","būti baigminis ratas","Škėma"
"8476","tiltas mirguliavo chalatas maudymasis kostiumas mergina kaspinas plaukas guminis kepuraitė spindįsis akis","Škėma"
"8477","saulė sproginėti susirinkusiųjų galva","Škėma"
"8478","vakar būti audra vėjas nurimti stambokos bangas spraudėsi išgraužtus tiltas stulpus putodamos dužti pirmas kartas2 numalšintos šliuožė skersos moteris paplūdimys","Škėma"
"8479","garšva žvilgterėjo atviras jūra","Škėma"
"8480","būti skaudėti žiūrėti puta švytėjimas","Škėma"
"8481","akiratis nuslinkti švedijos pusėn","Škėma"
"8482","pirmutinės matomas bangas nykti dangus","Škėma"
"8483","garšva norėti apsisuktas išgirdo mergina balsas likti bežiūrįs tyškančius vanduo atkaklus bangas noras išgraužti medinis tiltas stulpus","Škėma"
"8484","garšva nelaimė taryti aukštas balsas","Škėma"
"8485","labas liesas","Škėma"
"8486","sutikti žemas balsas","Škėma"
"8487","laimėti mažeika","Škėma"
"8488","garšva ateiti antra trečia","Škėma"
"8489","manyti garšva neišlaikys apiplauks iškyšulį tekti kastis banga reziumuoti žemas balsas","Škėma"
"8490","garšva pasukti galva","Škėma"
"8491","du šviesus mergintis nudegusios akiplėšiškos baltas dantis žėrėjimu stovėti netoliese","Škėma"
"8492","du aukštas mergintis stangrus išdidus kūnas pažinimas","Škėma"
"8493","garšva išpūtė krūtinė praėjo šalis","Škėma"
"8494","įsivaizduoti","Škėma"
"8495","išgirdo žemąjį balsas","Škėma"
"8496","atsirėmęs turėklas laukti mažeika","Škėma"
"8497","trys sezonas laimėtoja","Škėma"
"8498","tipingas plaukikas platus krūtinė raumuo gniužulais ranka koja nugara","Škėma"
"8499","rudis plaukyti būti išblukę saulė karingas kyšoti kuprota nosis antakis šerys kvadratinis smakras juodas gintaras sidabriniame žiedas","Škėma"
"8500","grindinis sėdėti masažavo koja trečiasis varžovas","Škėma"
"8501","gražus tamsiaplaukis vaikinukas","Škėma"
"8502","proporcingas apskritas nutekančiais raumuo dengti jaunas riebalas sluoksnis","Škėma"
"8503","pasiruošti","Škėma"
"8504","riktelėti teisėtis","Škėma"
"8505","trijulė išsirikiuoti","Škėma"
"8506","šūvis nušokti banga","Škėma"
"8507","garšva panaudoti nežinomas konkurentas kraulio stilius","Škėma"
"8508","plaukyti jūra pusė tiltas iškyšulys gulėti lygiagretus krantas","Škėma"
"8509","būti įmanomas plauktas krauliu","Škėma"
"8510","reikėti pranerti eilinis bangas nenublokštų tiltas stulpus","Škėma"
"8511","garšvos konkurentas plaukyti krūtinė bematant pasiekti iškyšulys galas vinktelėjo pasisukti priešingas kryptis","Škėma"
"8512","dabar prasidėti tikras kova","Škėma"
"8513","kraulis nebetiko","Škėma"
"8514","reikėti irtis krūtinė banga negailestingas tempti paplūdimys","Škėma"
"8515","garšva iškelti galva","Škėma"
"8516","tiltas turėklas stovėti žiūrovas įvairiaspalvė juosti akinančios saulė tviskėjime","Škėma"
"8517","garšvai pasirodyti šviesiaplaukis mergintis stovėti moti ranka","Škėma"
"8518","garšva plaukyti krūtinė gilus ritmingas kvėpuodamas palenkdamas galva prasiveržusi stulpus bangas norėti nusineštas krantas","Škėma"
"8519","žvilgterėjo atgal","Škėma"
"8520","mažeika artėti","Škėma"
"8521","garšva lenkti iškyšulį būti tolus staiga priartėti","Škėma"
"8522","silpnas ranka raumuo sutvaksėjo mintis","Škėma"
"8523","garšva jutas baimė","Škėma"
"8524","vaikiškąją medis bežiūrint","Škėma"
"8525","pamatyti žiūrovas juosti sudrisko","Škėma"
"8526","kyboti rudas kūnas","Škėma"
"8527","apskritas vaikinukas tempti virve viršų","Škėma"
"8528","neišlaikė","Škėma"
"8529","garšva atsigrįžo","Škėma"
"8530","užpakaly teplaukė mažeika","Škėma"
"8531","garšva prisimerkė","Škėma"
"8532","irtis priekis tikslas kopėčios užlipama tiltas","Škėma"
"8533","nebejuto ranka koja pilvo","Škėma"
"8534","tebuvo galva sunkus lėtėjąs kvėpavimas","Škėma"
"8535","noras pralaimėtas","Škėma"
"8536","pasisukus dešinėn riktelėjus virvę virvę","Škėma"
"8537","garšva tebeplaukė","Škėma"
"8538","tolus būti kopėčios užlipama viršų","Škėma"
"8539","tolus būti kopėčios","Škėma"
"8540","nepasiekiamas amžius","Škėma"
"8541","staiga pajusti dygsnį smegenys","Škėma"
"8542","kairė lygiagretus plaukyti mažeika","Škėma"
"8543","vanduo puta išnirti raumuo garšva ryškus matyti prasižiojusią burna akis baltymas","Škėma"
"8544","garšva plūduriuoti vietoje mažeika plaukyti","Škėma"
"8545","baisus lėtas","Škėma"
"8546","nuslinkti galva pažastys šonkaulis netrukęs oranžinis kelnaitės koja išsiskečiančios susiglaudžiančios žirklės","Škėma"
"8547","lenkti suprasti garšva","Škėma"
"8548","iškelti galva","Škėma"
"8549","čia būti kopėčios","Škėma"
"8550","dešimt metras","Škėma"
"8551","tada garšva gilus atsikvėpti nertyti vanduo","Škėma"
"8552","jutas","Škėma"
"8553","turėti ranka koja","Škėma"
"8554","žirkliavo greitas vanduo slėgti","Škėma"
"8555","tada iškvėpdavo truputėlis oras žirkliavo","Škėma"
"8556","vanduo klodas sunkėjo nebebūti oras plautis garšva išnėrė","Škėma"
"8557","akis būti kopėčios","Škėma"
"8558","įsikibti nebepajėgė užliptas","Škėma"
"8559","stumtelėjo","Škėma"
"8560","šalimas kyboti mažeika","Škėma"
"8561","neužlipi","Škėma"
"8562","paklausyti","Škėma"
"8563","norėti ištartas garšva nebegalėjo","Škėma"
"8564","pasaulis nebebūti oras krūtinė trankėsi širdis","Škėma"
"8565","mažeika apkabinti garšvą šitaip užkopti viršų","Škėma"
"8566","tiltas lenta garšva kartas2 gilus atsikvėpti","Škėma"
"8567","apdengė chalatas","Škėma"
"8568","pasaulis būti žalia versti vemtas garšva norėti užmigtas norėti nebūtas","Škėma"
"8569","kūnas drebėti smulkus virpuliu","Škėma"
"8570","įbrukti ranka sidabrinis moteris statulėlis ką pasakyti","Škėma"
"8571","minutė garšva suprasti laimėtoja pralenkti mažeiką pusė kūnas","Škėma"
"8572","namas grįžti asistentas","Škėma"
"8573","du šviesiaplaukis mergintis eiti pusė garšva pasakoti kraulį naujausiąjį plaukimas stilius","Škėma"
"8574","jūra būti ramus pralenkti mažeiką penkiasdešimčia metras","Škėma"
"8575","basas koja įsibedė šiltas kopa smėlis suprasti laimėjimas linksmas dalykas","Škėma"
"8576","apkabinti mergintis pečius žavus nusišypsoti taryti","Škėma"
"8577","norėti treniruočiau","Škėma"
"8578","norėti norėti","Škėma"
"8579","sušuko aukštas balsas","Škėma"
"8580","ryt susitikti pirmas tiltas","Škėma"
"8581","geras","Škėma"
"8582","nuspręsti žemesnysis paimti garšvos statulėlis būti nepatogus neštas","Škėma"
"8583","tvarkoj sutikti garšva senti meisterio tonas","Škėma"
"8584","trys šviesus galvoti plaukyti palanga","Škėma"
"8585","ramus vasarviete","Škėma"
"8586","būti ramus naktis kaune birželis mėnuo pora valanda skirti sutemas aušroti","Škėma"
"8587","naktis antanas garšva palydėjęs jonę grįžti namas laisvėti alėja","Škėma"
"8588","užgeso vitrinų šviesa aureoles skleisti bulvaras žibintas senstelėjusios liepa sušvisti nusidažiusios moteris nubluko spalvingas policininkas uniforma baltas dešrelė pardavėja rideno dėžutė soboras dengti švintantį dangus","Škėma"
"8589","kaukšėjo garšvos batas","Škėma"
"8590","nenupirktos prostitutė liūdnas dairytis skersgatvis","Škėma"
"8591","rambyną beviltiškai kopti du girtuoklis stumti žemyn petingas restoranas tarnautoja","Škėma"
"8592","tamsus gėlė krautuvė vitrinoje laukti rytas rožė žibinti šviesa alchemiko ranka paverti rožė stiklinė statulėlis žiedas galimas būti įžiūrėtas miręs moteris veidas","Škėma"
"8593","mickevičiaus gatvė solidus ponas šviesus kostiumas rūkyti papirosą laukti autobusas","Škėma"
"8594","soboras artėti","Škėma"
"8595","dangus geso spėjusios įsižiebtas žvaigždė","Škėma"
"8596","antanas garšva nepasuko mickevičiaus gatvė","Škėma"
"8597","nutarti įkoptas vytauto kalnas pasižiūrėtas brėkštantį kauno rytas","Škėma"
"8598","aplenkti soborą","Škėma"
"8599","akmuo masė prisiplojo žemėti","Škėma"
"8600","nerealioje nakty baltas šiaurė naktis giminaitėje bizantiškoji jėga mongoliškųjų kardas lenktumas rusiškųjų vienuolynų snaudulys būti sunkus susiskaldęs dievas pavaldiniuose tematė sąmokslas","Škėma"
"8601","laisvėti alėja kilimas vesti soborą lengvas kauno nameliūkščiai nešti nuolatinis dovana","Škėma"
"8602","auksinis orda chanui priimti krikščionybė","Škėma"
"8603","granitiniai laiptas sunkus durys kolona kupolas kryžius","Škėma"
"8604","gelsvas ketvirtainis","Škėma"
"8605","meldėsi maskva roma","Škėma"
"8606","antanas garšva eiti bulvaras laukti vytauto kalnas","Škėma"
"8607","tamsus vasara kvepiąs","Škėma"
"8608","šmėkštelėdavo tuščias suoliukai","Škėma"
"8609","dviaukštis namas lygiavo šalimas","Škėma"
"8610","prospektas alėja virto puošnus vasarvietės gatvė","Škėma"
"8611","garšva išgirdo verksmas","Škėma"
"8612","tuoj susivokti verkiama","Škėma"
"8613","naktis galėti pravirktas vaiduoklis","Škėma"
"8614","garšva būti jaunas vaizduotė lengvas nugalėti logiškąsias protas žnyplės","Škėma"
"8615","aukštis tonas ritmingas skardūs rėžyti tylumą kalnas papėdė","Škėma"
"8616","senas vaiduoklis pūtė karklas dūdelė išlaikydamas pauzė dūdelė dejuoti","Škėma"
"8617","garšva sustoti","Škėma"
"8618","tema pagalvoti","Škėma"
"8619","nesvarbus verkus","Škėma"
"8620","namas atdaras langas lovutėje pabusti vaikas","Škėma"
"8621","senas vaiduoklis laikas nemuno nertis santaka stovėti sveikutėlė pilė","Škėma"
"8622","išmirti vaiduoklis artimas","Škėma"
"8623","nusiskandino mylimas laumė nušiuro praretėti auksinis kasytis","Škėma"
"8624","pasikarti pilė griuvėsis lauksargis atimti laukas mylėti derlingas trikampis","Škėma"
"8625","pasismaugė šilkinis skarelė narsaus žiaurus kunigaikštis dvasus plieninis šarvas sutirpti nebepajėgė degintas laužyti kryžiuotis siela","Škėma"
"8626","išprotėti kunigaikštytė velti mylėti jaunas šarūno karė","Škėma"
"8627","nuklysti raudonėti pilė apsisiautė baltas drobule vaikščioti liepa parkas dainuoti daina","Škėma"
"8628","žydėk žydėk baltas obelėle žydėk žydėk sausas lapelis","Škėma"
"8629","žydėt baltyti obelėlei žydėt sausti lapelis","Škėma"
"8630","verksmas sklisti čia","Škėma"
"8631","antanas garšva žvilgterėjo paskutinis alėja suoliuką","Škėma"
"8632","gulėti baltyti","Škėma"
"8633","būti kūdikis","Škėma"
"8634","žmogėnuką įvyniojo purvinas kartūninį žiurstą","Škėma"
"8635","žvaigždė šviesa raukšlėjosi gelsvas veidelis","Škėma"
"8636","gudrus kombinacija","Škėma"
